title,descr,price,year,km,transmission,location,date_posted,link,date_imported,Marca_x,Tipo,Modelo_x,Marca_y,Modelo_y,Comuna,Region
Ssangyong Actyon Sport 2018,"Vehículo full equipo 
Único dueño 
Dos copias de llaves 
Mandos al volante 
Sensores de retroceso 
Tracción 4x2 

Visítanos en Ramón Picarte 2630, LunaAutos",10480000.0,2018,135000.0,Manual  ,"Valdivia,  XIV Los Ríos", 27 sep 2023 a las 16:24,https://www.yapo.cl/vehiculos/ssangyong-actyon-sport-2018_86575505,2023-10-04 13:36:44.584547,SSANGYONG,Pick-up,MUSSO,SSANGYONG,ACTYON,Valdivia, XIV Los Ríos
Ssangyong korando 2015,"SUV en excelentes condiciones.
6 VELOCIDADES
CRUCERO
ALZAVIDRIOS
ECONOMICO Y RAPIDO
MARCA PATENTE EN TODOS LOS VIDRIOS, ESPEJOS Y LOGOS
SIN CHOQUE NI AVERIAS
MANTENCIONES AL DIA Y CON REPUESTOS ORIGINALES SSANGYONG
TAPIZ EXCELENTE
INTERIOR EN PERFECTAS CONFICIONES
MOTOR A TODA PRUEBA",8500000.0,2015,102000.0,Manual  ,"Puente Alto,  Región Metropolitana", 27 sep 2023 a las 16:13,https://www.yapo.cl/vehiculos/ssangyong-korando-2015_88262860,2023-10-04 13:36:44.584547,SSANGYONG,Pick-up,MUSSO,SSANGYONG,KORANDO,Puente Alto, Región Metropolitana
Ssangyong musso 2022,"Compra tu auto 100% online. Despachos dentro de la RM y Regiones. Solicita más información.

 En Excelente Estado.
 1 Dueño.
 2 Llaves.

Contáctanos y agenda tu visita.
Motor 2.200cc.
Transmisión Mecánica.
Selectora de Tracción.
Comandos al Volante.
Control Crucero.
Radio Bluetooth con Apple CarPlay/Android Auto.
Sensores de Estacionamiento y Cámara de Retroceso.
Climatizador Bi Zona.
Alzavidrios y Espejos Retrovisores Eléctricos Abatibles.

Tarjeta de credito y financiamiento con un 20% de pie.
Recibimos tu auto.
visita tevendemoselauto.cl",24990000.0,2022,11000.0,Manual  ,"Vitacura,  Región Metropolitana", 27 sep 2023 a las 15:57,https://www.yapo.cl/vehiculos/ssangyong-musso-2022_86571248,2023-10-04 13:36:44.584547,SSANGYONG,Pick-up,MUSSO,SSANGYONG,MUSSO,Vitacura, Región Metropolitana
¡Impecable Ssangyong 2021 ,"¡Impecable Ssangyong 2021 en venta! 

¿Buscas un automóvil confiable y eficiente? No busques más, porque este Ssangyong año 2021 es la elección perfecta, este vehículo está listo para brindarte años de viajes emocionantes y cómodos, posee las siguientes características:

Marca: Ssangyong
Modelo: Korando
Año: 2021
KM:  58.000 
Motor: 1.5 caja sexta
Mantenciones: Al dia en concesionario
Combustible: Bencina
Comandos al volante
Rápido y económico

Se vende por proyecto, valor conversable 
información al fono",12300000.0,2021,58000.0,Manual  ,"Padre las Casas,  IX Araucanía", 27 sep 2023 a las 14:56,https://www.yapo.cl/vehiculos/impecable-ssangyong-2021_88262310,2023-10-04 13:36:44.584547,SSANGYONG,Pick-up,MUSSO,SSANGYONG,MUSSO,Padre las Casas, IX Araucanía
Ssangyong actyon sports 2019,"?Precios, equipamiento e información sujetos a cambio sin previo aviso. Las imágenes son ilustrativas y pueden no coincidir con los productos exhibidos y ofrecidos en concesionarios. Contacte un vendedor para verificar los datos publicados?",10900000.0,2019,94190.0,Manual  ,"Santa Cruz,  VI O'Higgins", 27 sep 2023 a las 14:11,https://www.yapo.cl/vehiculos/ssangyong-actyon-sports-2019_88262771,2023-10-04 13:36:44.584547,SSANGYONG,Pick-up,MUSSO,SSANGYONG,ACTYON S,Santa Cruz, VI O'Higgins
Ssangyong Stavic 2.2 At 4x2 2018,2.2 AT 4X2 2018,16990000.0,2018,98326.0,Automático  ,"Huechuraba,  Región Metropolitana", 27 sep 2023 a las 13:14,https://www.yapo.cl/vehiculos/ssangyong-stavic-22-at-4x2-2018_87986003,2023-10-04 13:36:44.584547,SSANGYONG,Pick-up,MUSSO,SSANGYONG,STAVIC,Huechuraba, Región Metropolitana
2019 SsangYong Musso 2.2D 4WD,"EXCELENTE ESTADO
*TAPIZ DE CUERO
*CÁMARA DE RETROCESO
*CLIMATIZADOR
*BLUETOOTH
*CONTROL CRUCERO
*CONTROL DE RADIO AL VOLANTE
*COMPUTADOR A BORDO
*4X4
*MANUAL DE SEIS VELOCIDADES
*PANTALLA TÁCTIL
*CUBRE PICK-UP

CONSULTA POR TÚ FINANCIAMIENTO AUTOMOTRIZ, RECIBIMOS TÚ VEHÍCULO EN PARTE DE PAGO, ACEPTAMOS TARJETAS DE CRÉDITO. CONSIGNAMOS TÚ VEHÍCULO, COMPRAMOS TÚ VEHÍCULO PAGO CONTADO E INMEDIATO.

*MATÍAS PELAYO AUTOMÓVILES*",16800000.0,2019,50000.0,Manual  ,"Providencia,  Región Metropolitana", 27 sep 2023 a las 10:19,https://www.yapo.cl/vehiculos/2019-ssangyong-musso-22d-4wd_88259386,2023-10-04 13:36:44.584547,SSANGYONG,Pick-up,MUSSO,SSANGYONG,MUSSO,Providencia, Región Metropolitana
Ssangyong Actyon Sport 4x2 2021,SPORT 4X2 2021,13490000.0,2021,54523.0,Manual  ,"Providencia,  Región Metropolitana", 27 sep 2023 a las 10:17,https://www.yapo.cl/vehiculos/ssangyong-actyon-sport-4x2-2021_88089827,2023-10-04 13:36:44.584547,SSANGYONG,Pick-up,MUSSO,SSANGYONG,ACTYON,Providencia, Región Metropolitana
Ssangyong actyon sport 2.0 2018,COLOR: PLATA EXCELENTE ESTADO GENERAL. 2.0. RECIEN LLEGADO. Recibimos vehículos en parte de pago. Aceptamos tarjetas de crédito. AUT. TALCIANI Y BASUALDO. MANUEL MONTT 1909. PROVIDENCIA.,11990000.0,2018,107969.0,Manual  ,"Providencia,  Región Metropolitana", 27 sep 2023 a las 09:57,https://www.yapo.cl/vehiculos/ssangyong-actyon-sport-20-2018_84085473,2023-10-04 13:36:44.584547,SSANGYONG,Pick-up,MUSSO,SSANGYONG,ACTYON,Providencia, Región Metropolitana
Ssangyong Musso Limited 2.2 Td 6at 4wd 2019,LIMITED 2.2 TD 6AT 4WD 2019,22890000.0,2019,37989.0,Automático  ,"Huechuraba,  Región Metropolitana", 27 sep 2023 a las 09:00,https://www.yapo.cl/vehiculos/ssangyong-musso-limited-22-td-6at-4wd-2019_87716566,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,MUSSO LIMITED,Huechuraba, Región Metropolitana
Ssangyong actyon sport 2017,"Vehículo en excelente estado, papeles al dia. Contamos con crédito automotriz, pie mínimo del 30%, tarjetas bancarias.

Full equipo ac
Llantas
Diesel
Doble airbags
Caja sexta
Dirección hidráulica
Alza vidrios eléctricos
Motor 2.0cc
IMPECABLE

Llamar o wsp al +56975167269o +56992267503",9890000.0,2017,135000.0,Manual  ,"La Florida,  Región Metropolitana", 27 sep 2023 a las 08:59,https://www.yapo.cl/vehiculos/ssangyong-actyon-sport-2017_87051601,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,ACTYON,La Florida, Región Metropolitana
Ssangyong rexton 2014,"VENDO VEHICULO SSANGYON REXTON 4x4, AUTOMATICO, AÑO 2014, AIRE ACONDICIONADO, INCLUYE TECHO PANORAMICO, LLANTAS.",10800000.0,2014,89000.0,Automático  ,"Maipú,  Región Metropolitana", 27 sep 2023 a las 00:02,https://www.yapo.cl/vehiculos/ssangyong-rexton-2014_88257916,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,REXTON,Maipú, Región Metropolitana
Camioneta Ssangyong Grand Musso,"Vendo camioneta Grand Musso 2022, 4x4, diésel, único dueño, solo uso familiar, 43mil km",19950000.0,2022,43000.0,Manual  ,"Pudahuel,  Región Metropolitana", 26 sep 2023 a las 23:01,https://www.yapo.cl/vehiculos/camioneta-ssangyong-grand-musso_88257548,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,GRAND MUSSO,Pudahuel, Región Metropolitana
Ssangyong actyon sport 2015,"SsangYong Actyon Sports 4x4 full 2.0D

Modalidad automática y manual con 6 marchas, mando en palanca y volante.
Velocidad crucero
Vidrios con lámina de seguridad + filtro 99% de rayos UV.
Espejos y alza vidrio eléctricos
Sunroof, cierre centralizado
Aro 18, sensor de retroceso 
Climatizador automático.
Excelente audio.

Transferencia inmediata",11000000.0,2015,139974.0,Automático  ,"La Serena,  IV Coquimbo", 26 sep 2023 a las 21:49,https://www.yapo.cl/vehiculos/ssangyong-actyon-sport-2015_88257122,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,ACTYON,La Serena, IV Coquimbo
Ssangyong tivoli 2017,"Vehículo en excelente condiciones Único dueño, sin partes ni multas , cambios de filtros y mantenciones recién hechas full equipo, Neumáticos nuevos cambiado hace 4 meses, aire acondicionado con climatizador, Enganche de arrastre Kit completo instalado, 2 llaves, motor 1.6, caja automatica , espejos abatibles, Se ven por no tanto uso ya que tengo otro vehiculo con uso mas cotidiano. 

ACEPTO PERMUTAR SUZUKI BALENO MAS DINERO A MI FAVOR 
Cualuqier duda o consulta",9800000.0,2017,63000.0,Automático  ,"Rancagua,  VI O'Higgins", 26 sep 2023 a las 21:24,https://www.yapo.cl/vehiculos/ssangyong-tivoli-2017_87418730,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,TIVOLI,Rancagua, VI O'Higgins
Camioneta SsangYong 2011,"se vende en PUERTO NATALES Camioneta Ssangyong Actyon 2011, 2.0 automática, 4 neumáticos nuevos, papeles al día, económica solo 1/4 de estanque para llegar a Punta Arenas, estanque de 60 lts.,pantalla tactil, conexion Bluetooth, camara de retroceso, con cupula de alta capacidad, interesados comunicarse al número $6.000.000 valor conversable.",6000000.0,2011,89000.0,Automático  ,"Natales,  XII Magallanes & Antártica", 26 sep 2023 a las 21:05,https://www.yapo.cl/vehiculos/camioneta-ssangyong-2011_88256836,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,MUSSO,Natales, XII Magallanes & Antártica
Ssangyong Korando,"Seguro,economico,espacioso,4x4,diesel,",8800000.0,2013,193000.0,Manual  ,"Calbuco,  X Los Lagos", 26 sep 2023 a las 18:17,https://www.yapo.cl/vehiculos/ssangyong-korando_88255424,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,KORANDO,Calbuco, X Los Lagos
SSANGYONG ACTYON ,"OPORTUNIDAD ÚNICA!! se vende en ese valor Vehículo en perfectas condiciones, mantenciones full al día, recién cambiado correas y tensores a toda prueba permisos de circulación y revisión técnicas al día , motor excelente estado estado exterior e interior. La camioneta se usa solo para uso domestico, no cargada para trabajos ni fletes. El vehículo cuenta con los siguientes adicionales: 1.- Ruedas all terrain 285/60R18 2.- Llanta 18 5x127/130 Barra anti vuelco, Laminas de seguridad en todos sus vidrios de 4 micras certificadas",6500000.0,2012,152000.0,Manual  ,"Machalí,  VI O'Higgins", 26 sep 2023 a las 15:21,https://www.yapo.cl/vehiculos/ssangyong-actyon_88252176,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,ACTYON,Machalí, VI O'Higgins
Ssangyong tivoli 2019,VEHÍCULO COLOR GRIS BENCINERO AUTOMATICO FULL EQUIPO CON CLIMATIZADOR EN BUENAS CONDICIONES SE VENDE POR NO USO. ESTACIONADO SIEMPRE BAJO TECHO,13800000.0,2019,59000.0,Automático  ,"Antofagasta,  II Antofagasta", 26 sep 2023 a las 15:03,https://www.yapo.cl/vehiculos/ssangyong-tivoli-2019_88251950,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,TIVOLI,Antofagasta, II Antofagasta
Ssangyong actyon sport 2017,"Esta en excelente estado. Todas sus mantenciones al día. Carpa de protección trasera.  Todo funcionando aire acondicionado, sensor de retroceso, Sistema de audio con Bluetooth.",11700000.0,2017,133900.0,Manual  ,"Concepción,  VIII Biobío", 26 sep 2023 a las 12:05,https://www.yapo.cl/vehiculos/ssangyong-actyon-sport-2017_88247824,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,ACTYON,Concepción, VIII Biobío
Ssangyong actyon SPORT,Se vende solo por apuro económico se puede ver en Temuco reales interesados llamar al numero .,13500000.0,2019,117820.0,Manual  ,"Temuco,  IX Araucanía", 26 sep 2023 a las 11:27,https://www.yapo.cl/vehiculos/ssangyong-actyon-sport_88246660,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,ACTYON,Temuco, IX Araucanía
Ssangyong Korando Xdi 4 X 2 Mt 2019,XDI 4 X 2 MT 2019,10990000.0,2019,38169.0,Manual  ,"Huechuraba,  Región Metropolitana", 26 sep 2023 a las 11:15,https://www.yapo.cl/vehiculos/ssangyong-korando-xdi-4-x-2-mt-2019_88172809,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,KORANDO XDI,Huechuraba, Región Metropolitana
Ssangyong actyon sport 2014,"7.790.000 conversable.
Camioneta en excelente estado, uso particular",7790000.0,2014,151000.0,Manual  ,"Ovalle,  IV Coquimbo", 26 sep 2023 a las 10:45,https://www.yapo.cl/vehiculos/ssangyong-actyon-sport-2014_88245856,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,ACTYON,Ovalle, IV Coquimbo
Ssangyong korando 2022 diesel,"Vendo mi SUV, Excelente maquina, económica. full equipo, automática, control al volante, key less, paddle shift, entre otras cosas. Más de detalles y fotos por teléfono",18500000.0,2022,22000.0,Automático  ,"Puerto Montt,  X Los Lagos", 26 sep 2023 a las 08:47,https://www.yapo.cl/vehiculos/ssangyong-korando-2022-diesel_88244569,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,KORANDO,Puerto Montt, X Los Lagos
Ssangyong Rexton New 2.0 Mt 4x2 Std 2018,NEW  2.0 MT 4X2 STD 2018,14990000.0,2018,81681.0,Manual  ,"Huechuraba,  Región Metropolitana", 26 sep 2023 a las 08:46,https://www.yapo.cl/vehiculos/ssangyong-rexton-new-20-mt-4x2-std-2018_86650760,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,REXTON,Huechuraba, Región Metropolitana
Ssangyong rexton 2022,"contacto
972495356",23590000.0,2022,67000.0,Automático  ,"Osorno,  X Los Lagos", 25 sep 2023 a las 17:11,https://www.yapo.cl/vehiculos/ssangyong-rexton-2022_88067891,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,REXTON,Osorno, X Los Lagos
Ssangyong stavic 2016,"contacto
972495356",11990000.0,2016,56000.0,Manual  ,"Osorno,  X Los Lagos", 25 sep 2023 a las 17:11,https://www.yapo.cl/vehiculos/ssangyong-stavic-2016_88068168,2023-10-04 13:36:44.600171,SSANGYONG,Pick-up,MUSSO,SSANGYONG,STAVIC,Osorno, X Los Lagos
Subaru forester 2020,SUBARU FORESTER EN MUY BUEN ESTADO AUTOMATICO 4X4 FULL EQUIPO CONSULTE POR  SU CREDITO,23000000.0,2020,71000.0,Automático  ,"Valdivia,  XIV Los Ríos", Hoy a las 11:17,https://www.yapo.cl/vehiculos/subaru-forester-2020_88309777,2023-10-04 12:09:06.404269,SUBARU,SUV,FORESTER,SUBARU,FORESTER,Valdivia, XIV Los Ríos
Subaru outback 2011,"VEHICULO EN MUY BUEN ESTADO PARA EL AÑO, KILOMETRAJE REAL, FULL CUERO, LLANTAS DE ALEACION, ALZAVIDRIOS, AIRBAG, POTENTE MOTOR, REALMENTE UN AGRADO MANEJAR.,",11990000.0,2011,150538.0,Automático  ,"Temuco,  IX Araucanía", Hoy a las 11:05,https://www.yapo.cl/vehiculos/subaru-outback-2011_86391751,2023-10-04 12:09:06.405727,SUBARU,SUV,FORESTER,SUBARU,OUTBACK,Temuco, IX Araucanía
Subaru outback 2017,"Compra tu auto 100% online. Despachos dentro de la RM y Regiones. Solicita más información.

 En Excelente Estado.
 1 Dueño.
 2 Llaves.
 Servicios Realizados al Día en la Marca.

Contáctanos y agenda tu visita.
Motor 3.600cc.
Transmisión Automática.
Comandos Al Volante.
Control Crucero.
Modos de Conducción.
Radio Bluetooth/USB/AUX.
Cámara de Retroceso.
Climatizador Bi Zona.
Alzavidrios y Espejos Retrovisores Eléctricos Abatibles.
Sunroof Eléctrico.

Tarjeta de credito y financiamiento con un 20% de pie.
Recibimos tu auto.
Visita Tevendemoselauto .cl",14990000.0,2017,111000.0,Automático  ,"Vitacura,  Región Metropolitana", Hoy a las 11:04,https://www.yapo.cl/vehiculos/subaru-outback-2017_87887458,2023-10-04 12:09:06.405727,SUBARU,SUV,FORESTER,SUBARU,OUTBACK,Vitacura, Región Metropolitana
SUBARU New FORESTER 2020 2.0 At,"¡Los MEJORES MODELOS y PRECIOS del mercado en DIFOR! 
Compra seguro, simple y rápido. 
Automotora con más de 40 años en el mercado automotriz.  
Encontrarás modelos USADOS DE SELECCIÓN, chequeados por nuestro staff de mecánicos especializados.   
Ofrecemos opciones de financiamiento que se ajusten a tus necesidades y posibilidades de pago. 
¿Qué esperas? 
Cotiza con nuestros ejecutivos o visítanos en las distintas sucursales desde Santiago a Castro. ¡No olvides consultar por nuestras ofertas del mes!",20990000.0,2020,52000.0,Automático  ,"Concepción,  VIII Biobío", Hoy a las 10:49,https://www.yapo.cl/vehiculos/subaru-new-forester-2020-20-at_87461784,2023-10-04 12:09:06.405727,SUBARU,SUV,FORESTER,SUBARU,FORESTER,Concepción, VIII Biobío
Subaru impreza cvt 4x4 2.0 Aut,"VEHÍCULO DE COMPAÑIA DE SEGUROS 

Subaru impreza sport 2022 4x4

-Motor: 2.0
-Transmisión: Transmisión continuamente variable (CVT)
-kilometraje: 13.000
-Version 4x4
-2 modos de conducción (inteligente y
sport)
-sistema start-stop
-Pantalla táctil de 7 pulgadas 
-AppleCarPlay y Android Auto
-Bluetooth
-Puerto USB
-Climatizador 
-Volante forrado en cuero 
-Cámara de visión trasera y delantera
-Advertencia de salida de carril -Velocidad crucero
-Luces inteligentes
-Pocos detalles 

Valor mercado sobre los 19.000.000
Oferta: 14.990.000 (incluye transferencia)",14990000.0,2022,13400.0,Automático  ,"Santiago,  Región Metropolitana", Hoy a las 10:06,https://www.yapo.cl/vehiculos/subaru-impreza-cvt-4x4-20-aut_88308761,2023-10-04 12:09:06.405727,SUBARU,SUV,FORESTER,SUBARU,IMPREZA,Santiago, Región Metropolitana
Subaru Forester a toda prueba,"Vehículo en excelentes condiciones, espacioso y muy económico (ciudad 13km/l carretera 16 a 18km/l), muy cómodo y seguro, kilometraje real (puede verificarse con autofact), llegar y usar, se vende por renovacion, precio negociable",14500000.0,2016,149000.0,Automático  ,"Puerto Montt,  X Los Lagos", Hoy a las 09:28,https://www.yapo.cl/vehiculos/subaru-forester-a-toda-prueba_87789603,2023-10-04 12:09:06.405727,SUBARU,SUV,FORESTER,SUBARU,FORESTER,Puerto Montt, X Los Lagos
Subaru impreza 4x4,"Recien llegado Subaru impreza 4x4 año 2012,2.0cc gasolina, automatico secuencial,levas al volante,51.000 km,radio pantalla camara retroceso,radio bluetooth encendido botón,asientos eléctricos, climatizador bi zona. Dos cámaras delanteras aviso cambio de carril y choque Valor 5950.000 se entrega con documentacion al dia conversable precio contado. Vealo automall pta arenas jose gonzalez esquina los libertadores REGIMEN ZONA FRANCA",5950000.0,2012,51000.0,Automático  ,"Punta Arenas,  XII Magallanes & Antártica", Hoy a las 08:56,https://www.yapo.cl/vehiculos/subaru-impreza-4x4_87771815,2023-10-04 12:09:06.405727,SUBARU,SUV,FORESTER,SUBARU,IMPREZA,Punta Arenas, XII Magallanes & Antártica
Subaru outback 2019,"¡Reserva por $300.000, con garantía desde 6 meses! Tomamos tu auto en parte de pago al mejor precio del mercado, financiamiento desde un 20% pie con entrega inmediata. Calidad y seguridad por SALFA, con 86 años de trayectoria. ¡No te lo pierdas! Contact Center 600 360 6200.",20990000.0,2019,81000.0,Automático  ,"Calama,  II Antofagasta", Hoy a las 08:44,https://www.yapo.cl/vehiculos/subaru-outback-2019_87344000,2023-10-04 12:09:06.412278,SUBARU,SUV,FORESTER,SUBARU,OUTBACK,Calama, II Antofagasta
Subaru outback limited 3.6 2020,"¡Los MEJORES MODELOS y PRECIOS del mercado en DIFOR! 
Compra seguro, simple y rápido. 
Automotora con más de 40 años en el mercado automotriz.  
Encontrarás modelos USADOS DE SELECCIÓN, chequeados por nuestro staff de mecánicos especializados.   
Ofrecemos opciones de financiamiento que se ajusten a tus necesidades y posibilidades de pago. 
¿Qué esperas? 
Cotiza con nuestros ejecutivos o visítanos en las distintas sucursales desde Santiago a Castro. ¡No olvides consultar por nuestras ofertas del mes! ",27990000.0,2020,52000.0,Automático  ,"Concepción,  VIII Biobío", Hoy a las 08:17,https://www.yapo.cl/vehiculos/subaru-outback-limited-36-2020_86770926,2023-10-04 12:09:06.412278,SUBARU,SUV,FORESTER,SUBARU,OUTBACK,Concepción, VIII Biobío
2012 subaru impreza hatchback,"Unico dueño
Conversable 
Asientos butacas
Eco
Lips,aleron,etc.
Unico dueño",4800000.0,2012,49000.0,Automático  ,"Arica,  XV Arica & Parinacota", Hoy a las 06:07,https://www.yapo.cl/vehiculos/2012-subaru-impreza-hatchback_88307828,2023-10-04 12:09:06.414327,SUBARU,SUV,FORESTER,SUBARU,IMPREZA,Arica, XV Arica & Parinacota
Subaru Forester limited sports 2.5 (2015),"Full, sunroof, parlantes harm kardon, cuero",15200000.0,2015,78000.0,Automático  ,"Punta Arenas,  XII Magallanes & Antártica", Ayer a las 23:50,https://www.yapo.cl/vehiculos/subaru-forester-limited-sports-25-2015_88307529,2023-10-04 12:09:06.414327,SUBARU,SUV,FORESTER,SUBARU,FORESTER,Punta Arenas, XII Magallanes & Antártica
Subaru Outback 2.5 Dynamic At 4x4 2022,"2.5 DYNAMIC AT 4X4 2022
Tenemos el mejor y más diverso stock para ti. Tenemos Autos, Camionetas y 4x4 todos con garantía por 3 meses de Motor y Caja
Aire Acondicionado, Cierre centralizado, Alza vidrio delanteros, Alzavidrios eléctricos traseros, Espejos retráctiles automáticos, Apertura de maleta desde el interior, Airbag conductor, Airbag acompanante, Frenos discos traseros#autosmayo 2.5 DYNAMIC AT 4X4 2022
Tenemos el mejor y más diverso stock para ti. Tenemos Autos, Camionetas y 4x4 todos con garantía por 3 meses de Motor y Caja
Aire Acondicionado, Cierre centralizado, Alza vidrio delanteros, Alzavidrios eléctricos traseros, Espejos retráctiles automáticos, Apertura de maleta desde el interior, Airbag conductor, Airbag acompanante, Frenos discos traseros",28980000.0,2022,5000.0,Automático  ,"Ñuñoa,  Región Metropolitana", Ayer a las 22:19,https://www.yapo.cl/vehiculos/subaru-outback-25-dynamic-at-4x4-2022_88307942,2023-10-04 12:09:06.414327,SUBARU,SUV,FORESTER,SUBARU,OUTBACK,Ñuñoa, Región Metropolitana
